ORDER_NUMBER,ORDER_TYPE,ORDER_DESCRIPTION,ISSUE_CODE,ISSUE_DESCRIPTION,MAINT_ACTIVITY_TYPE,MAINT_ACTIVITY_DESCRIPTION,ORDER_CREATE_DATE,ORDER_CREATE_TIME,JOB_PRIORITY,SUBURB,STREET,HOUSE_NUM1,HOUSE_NUM2,POSTCODE,FITTER_DISTRICT,WORK_TIME_ELAPSED
401559216,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190812,19:06:59,C,MERRYLANDS,EXCELSIOR ST,46,,2160,210,15
401559216,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190812,19:06:59,C,MERRYLANDS,EXCELSIOR ST,46,,2160,210,15
401559216,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190812,19:06:59,C,MERRYLANDS,EXCELSIOR ST,46,,2160,210,15
401559216,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190812,19:06:59,C,MERRYLANDS,EXCELSIOR ST,46,,2160,210,15
401547910,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:04:20,B,CASULA,COLONIAL PL,17,,2170,250,30
401547910,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:04:20,B,CASULA,COLONIAL PL,17,,2170,250,30
401547910,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:04:20,B,CASULA,COLONIAL PL,17,,2170,250,30
401547910,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:04:20,B,CASULA,COLONIAL PL,17,,2170,250,30
401547634,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,16:36:32,C,MOUNT ANNAN,AOTUS CCT,11,,2567,250,40
401547634,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,16:36:32,C,MOUNT ANNAN,AOTUS CCT,11,,2567,250,40
401547634,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,16:36:32,C,MOUNT ANNAN,AOTUS CCT,11,,2567,250,40
401547634,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,16:36:32,C,MOUNT ANNAN,AOTUS CCT,11,,2567,250,40
401549129,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,09:48:19,B,CAMDEN SOUTH,LAMOND CMMN,20,,2570,250,30
401549129,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,09:48:19,B,CAMDEN SOUTH,LAMOND CMMN,20,,2570,250,30
401549129,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,09:48:19,B,CAMDEN SOUTH,LAMOND CMMN,20,,2570,250,30
401549129,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,09:48:19,B,CAMDEN SOUTH,LAMOND CMMN,20,,2570,250,30
401564657,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,18:32:54,C,CAMPSIE,HILL ST,28,,2194,330,180
401564657,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,18:32:54,C,CAMPSIE,HILL ST,28,,2194,330,180
401564690,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:50:56,C,THORNTON,PETERSON PDE,20,,2322,503,20
401564690,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:50:56,C,THORNTON,PETERSON PDE,20,,2322,503,20
401564652,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,15:46:39,C,BEACON HILL,WARRINGAH RD,288,,2100,420,23
401564652,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,15:46:39,C,BEACON HILL,WARRINGAH RD,288,,2100,420,23
401547773,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,18:47:29,C,CAMERON PARK,HARRIS ST,18,,2285,502,35
401547773,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,18:47:29,C,CAMERON PARK,HARRIS ST,18,,2285,502,35
401548198,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,19:26:52,B,SYLVANIA,PRINCES HWY,28,,2224,350,10
401548198,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190804,19:26:52,B,SYLVANIA,PRINCES HWY,28,,2224,350,10
401557166,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,13:17:44,C,BLACKTOWN,MAIN ST,114,,2148,220,15
401557166,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,13:17:44,C,BLACKTOWN,MAIN ST,114,,2148,220,15
401547637,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190802,16:58:31,B,MAYFIELD EAST,MOUNTER ST,43,,2304,500,20
401547637,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190802,16:58:31,B,MAYFIELD EAST,MOUNTER ST,43,,2304,500,20
401557584,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,22:26:04,C,MANLY,PITTWATER RD,7,U 21,2095,420,125
401557584,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,22:26:04,C,MANLY,PITTWATER RD,7,U 21,2095,420,125
401574228,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190827,21:49:31,C,CAMPBELLTOWN,GILCHRIST DR,200,SHOP 37,2560,250,80
401574228,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190827,21:49:31,C,CAMPBELLTOWN,GILCHRIST DR,200,SHOP 37,2560,250,80
401574228,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190827,21:49:31,C,CAMPBELLTOWN,GILCHRIST DR,200,SHOP 37,2560,250,80
401574228,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190827,21:49:31,C,CAMPBELLTOWN,GILCHRIST DR,200,SHOP 37,2560,250,80
401557879,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190810,13:45:57,B,UMINA,PIONEER RD,2,U 6,2257,120,35
401557879,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190810,13:45:57,B,UMINA,PIONEER RD,2,U 6,2257,120,35
401548130,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:15:30,B,LAVENDER BAY,LAVENDER ST,27,U 12,2060,410,45
401548130,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:15:30,B,LAVENDER BAY,LAVENDER ST,27,U 12,2060,410,45
401547764,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,17:23:17,C,FRESHWATER,LAWRENCE ST,52,U 4,2096,420,25
401547764,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,17:23:17,C,FRESHWATER,LAWRENCE ST,52,U 4,2096,420,25
401547620,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,15:31:54,C,CONCORD,BURTON ST,20,U 5,2137,330,75
401547620,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,15:31:54,C,CONCORD,BURTON ST,20,U 5,2137,330,75
401557932,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190811,10:43:15,B,WEST PENNANT HILLS,DEAN ST,11,LOT2,2125,435,40
401557932,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190811,10:43:15,B,WEST PENNANT HILLS,DEAN ST,11,LOT2,2125,435,40
401557932,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190811,10:43:15,B,WEST PENNANT HILLS,DEAN ST,11,LOT2,2125,435,40
401557932,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190811,10:43:15,B,WEST PENNANT HILLS,DEAN ST,11,LOT2,2125,435,40
401555367,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,17:25:57,B,CANLEY VALE,SACKVILLE ST,284,U 10,2166,240,25
401555367,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,17:25:57,B,CANLEY VALE,SACKVILLE ST,284,U 10,2166,240,25
401555367,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,17:25:57,B,CANLEY VALE,SACKVILLE ST,284,U 10,2166,240,25
401555367,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,17:25:57,B,CANLEY VALE,SACKVILLE ST,284,U 10,2166,240,25
401572493,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190825,15:02:05,B,CHATSWOOD,MOWBRAY RD W,394,U 23,2067,410,60
401572493,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190825,15:02:05,B,CHATSWOOD,MOWBRAY RD W,394,U 23,2067,410,60
401571872,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,17:04:13,B,ST HELENS PARK,CROMMELIN CRES,72,LOT8108,2560,250,30
401571872,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,17:04:13,B,ST HELENS PARK,CROMMELIN CRES,72,LOT8108,2560,250,30
401571872,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,17:04:13,B,ST HELENS PARK,CROMMELIN CRES,72,LOT8108,2560,250,30
401571872,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,17:04:13,B,ST HELENS PARK,CROMMELIN CRES,72,LOT8108,2560,250,30
401548096,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:09:11,B,EPPING,STANLEY RD,38,VLLA 11,2121,435,70
401548096,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:09:11,B,EPPING,STANLEY RD,38,VLLA 11,2121,435,70
401548096,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:09:11,B,EPPING,STANLEY RD,38,VLLA 11,2121,435,70
401548096,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,14:09:11,B,EPPING,STANLEY RD,38,VLLA 11,2121,435,70
401564628,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,11:50:41,B,HORNSBY,NORTHCOTE RD,8,VLLA 3,2077,435,15
401564628,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,11:50:41,B,HORNSBY,NORTHCOTE RD,8,VLLA 3,2077,435,15
401564628,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,11:50:41,B,HORNSBY,NORTHCOTE RD,8,VLLA 3,2077,435,15
401564628,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,11:50:41,B,HORNSBY,NORTHCOTE RD,8,VLLA 3,2077,435,15
401564656,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:15:51,B,CAMPBELLTOWN,PARC GUELL DR,15,U 32,2560,250,50
401564656,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:15:51,B,CAMPBELLTOWN,PARC GUELL DR,15,U 32,2560,250,50
401564656,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:15:51,B,CAMPBELLTOWN,PARC GUELL DR,15,U 32,2560,250,50
401564656,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190817,17:15:51,B,CAMPBELLTOWN,PARC GUELL DR,15,U 32,2560,250,50
401551350,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190805,10:02:10,B,RYDE,OLIVE ST,16,HSE 1,2112,440,1
401551350,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190805,10:02:10,B,RYDE,OLIVE ST,16,HSE 1,2112,440,1
401551350,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190805,10:02:10,B,RYDE,OLIVE ST,16,HSE 1,2112,440,1
401551350,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190805,10:02:10,B,RYDE,OLIVE ST,16,HSE 1,2112,440,1
401573064,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190826,15:18:31,B,CLEMTON PARK,TASKER AVE,26,U 3,2206,330,35
401573064,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190826,15:18:31,B,CLEMTON PARK,TASKER AVE,26,U 3,2206,330,35
401548174,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,20:22:14,C,QUAKERS HILL,ISAAC PL,13,,2763,220,30
401548174,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,20:22:14,C,QUAKERS HILL,ISAAC PL,13,,2763,220,30
401564825,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,09:39:22,B,GILLIESTON HEIGHTS,CHAMPION CRES,7,,2321,503,25
401564825,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,09:39:22,B,GILLIESTON HEIGHTS,CHAMPION CRES,7,,2321,503,25
401564831,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,11:14:09,B,PARKLEA,BROMLEY GR,5,,2768,220,41
401564831,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,11:14:09,B,PARKLEA,BROMLEY GR,5,,2768,220,41
401564061,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,17:55:44,C,ST MARYS,LIDDLE ST,11,,2760,230,30
401564061,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,17:55:44,C,ST MARYS,LIDDLE ST,11,,2760,230,30
401557468,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,17:10:26,C,BLACKTOWN,FIFE ST,8,,2148,220,30
401557468,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190809,17:10:26,C,BLACKTOWN,FIFE ST,8,,2148,220,30
401546530,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190801,16:37:48,B,BLUE HAVEN,ST LAWRENCE AVE,53,,2262,123,5
401546530,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190801,16:37:48,B,BLUE HAVEN,ST LAWRENCE AVE,53,,2262,123,5
401547911,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:07:11,B,OXLEY PARK,CONSTANCE AVE,6,,2760,230,30
401547911,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190803,08:07:11,B,OXLEY PARK,CONSTANCE AVE,6,,2760,230,30
401564824,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,09:30:41,B,ORANGE,EMERALD ST,LOT129,,2800,810,30
401564824,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190818,09:30:41,B,ORANGE,EMERALD ST,LOT129,,2800,810,30
Z401575888,ZTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190829,12:36:59,B,PARKES,KING GEORGE TCE,,,2600,833,30
Z401575888,ZTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190829,12:36:59,B,PARKES,KING GEORGE TCE,,,2600,833,30
401563171,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:09:57,B,COWRA,VICTOR ST,10,,2794,812,20
401563171,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:09:57,B,COWRA,VICTOR ST,10,,2794,812,20
401555574,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190808,07:40:34,B,WILLOUGHBY,ARTARMON RD,3,,2068,410,80
401555574,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190808,07:40:34,B,WILLOUGHBY,ARTARMON RD,3,,2068,410,80
401553596,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190806,12:51:40,B,HORNSBY,COLLEGE CRES,24,U 45,2077,435,30
401553596,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190806,12:51:40,B,HORNSBY,COLLEGE CRES,24,U 45,2077,435,30
401553596,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190806,12:51:40,B,HORNSBY,COLLEGE CRES,24,U 45,2077,435,30
401553596,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190806,12:51:40,B,HORNSBY,COLLEGE CRES,24,U 45,2077,435,30
401547231,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,12:31:53,C,MINTO,GRAMPIAN AVE,1,U 6,2566,250,30
401547231,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,12:31:53,C,MINTO,GRAMPIAN AVE,1,U 6,2566,250,30
401547231,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,12:31:53,C,MINTO,GRAMPIAN AVE,1,U 6,2566,250,30
401547231,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190802,12:31:53,C,MINTO,GRAMPIAN AVE,1,U 6,2566,250,30
401560944,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,11:11:09,B,LIVERPOOL,MEMORIAL AVE,125,U 9,2170,250,15
401560944,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,11:11:09,B,LIVERPOOL,MEMORIAL AVE,125,U 9,2170,250,15
401560944,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,11:11:09,B,LIVERPOOL,MEMORIAL AVE,125,U 9,2170,250,15
401560944,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,11:11:09,B,LIVERPOOL,MEMORIAL AVE,125,U 9,2170,250,15
401555085,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,13:28:34,B,MOSS VALE,HAWKINS,2,U 11,2577,303,30
401555085,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,13:28:34,B,MOSS VALE,HAWKINS,2,U 11,2577,303,30
401571584,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,13:36:56,B,NEWCASTLE,WHARF RD,335,U 803,2300,500,30
401571584,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190823,13:36:56,B,NEWCASTLE,WHARF RD,335,U 803,2300,500,30
401563177,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:17:17,B,ORAN PARK,DADDO ST,8,LOT3381,2570,250,1
401563177,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:17:17,B,ORAN PARK,DADDO ST,8,LOT3381,2570,250,1
401563177,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:17:17,B,ORAN PARK,DADDO ST,8,LOT3381,2570,250,1
401563177,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190816,10:17:17,B,ORAN PARK,DADDO ST,8,LOT3381,2570,250,1
401560763,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,09:48:14,B,BURRADOO,OSBORNE RD,41,,2576,303,80
401560763,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190814,09:48:14,B,BURRADOO,OSBORNE RD,41,,2576,303,80
401561184,GTNO,Normal Trouble/Fault Order,106,ESCAPE-OUTLET METER CONNECTION,EMT,Escape Meter,20190814,13:18:00,B,BEXLEY NORTH,EDWARD ST,49,,2207,340,20
401561184,GTNO,Normal Trouble/Fault Order,106,ESCAPE-OUTLET METER CONNECTION,EMT,Escape Meter,20190814,13:18:00,B,BEXLEY NORTH,EDWARD ST,49,,2207,340,20
401559803,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190813,10:38:42,B,ORANGE,SPRING ST,29,,2800,810,39
401559803,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190813,10:38:42,B,ORANGE,SPRING ST,29,,2800,810,39
401558629,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190812,11:44:21,B,MOOREBANK,VOGUE AVE,15,,2170,250,15
401558629,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190812,11:44:21,B,MOOREBANK,VOGUE AVE,15,,2170,250,15
401558629,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190812,11:44:21,B,MOOREBANK,VOGUE AVE,15,,2170,250,15
401558629,GTNO,Normal Trouble/Fault Order,104,ESCAPE-REGULATOR-INLET METER CONNECTION,EMT,Escape Meter,20190812,11:44:21,B,MOOREBANK,VOGUE AVE,15,,2170,250,15
401555205,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,14:25:34,B,BONDI,ANGLESEA ST,12,,2026,310,25
401555205,GTNO,Normal Trouble/Fault Order,105,ESCAPE-METER (IF MTR CHNGD USE CODE 542),EMT,Escape Meter,20190807,14:25:34,B,BONDI,ANGLESEA ST,12,,2026,310,25
